# Generated from Carapace 1.7.3 export trees; do not edit by hand.
asciinema rec	-	--append,--command,--env,--filename,--format,--headless,--help,--idle-time-limit,--input,--overwrite,--quiet,--title,--tty-size,-I,-a,-c,-f,-h,-i,-q,-t	path
asciinema stream	-	--command,--headless,--input,--log-file,--relay,--serve,--tty-size,-I,-c,-r,-s	-
asciinema upload	-	-	path
atuin	account,ai,config,contributors,daemon,default-config,doctor,dotfiles,gen-completions,help,hex,history,hook,import,info,init,key,kv,login,logout,pty-proxy,register,scripts,search,setup,stats,status,store,sync,uuid,wrapped	--help,--version,-V,-h	-
atuin account	change-password,delete,help,link,login,logout,register	--help,-h	-
atuin account change-password	-	--current-password,--help,--new-password,--totp-code,-c,-h,-n,-t	-
atuin account delete	-	--help,--password,--totp-code,-h,-p,-t	-
atuin account help	change-password,delete,help,link,login,logout,register	-	-
atuin account help change-password	-	-	-
atuin account help delete	-	-	-
atuin account help help	-	-	-
atuin account help link	-	-	-
atuin account help login	-	-	-
atuin account help logout	-	-	-
atuin account help register	-	-	-
atuin account link	-	--help,-h	-
atuin account login	-	--help,--key,--password,--totp-code,--username,-h,-k,-p,-t,-u	-
atuin account logout	-	--help,-h	-
atuin account register	-	--email,--help,--password,--username,-e,-h,-p,-u	-
atuin ai	help,init,inline	--help,-h	-
atuin ai help	help,init,inline	-	-
atuin ai help help	-	-	-
atuin ai help init	-	-	-
atuin ai help inline	-	-	-
atuin ai init	-	--help,-h	-
atuin ai inline	-	--api-endpoint,--api-token,--help,--verbose,-h,-v	-
atuin config	get,help,print,set	--help,-h	-
atuin config get	-	--help,--resolved,--verbose,-h,-r,-v	-
atuin config help	get,help,print,set	-	-
atuin config help get	-	-	-
atuin config help help	-	-	-
atuin config help print	-	-	-
atuin config help set	-	-	-
atuin config print	-	--help,-h	-
atuin config set	-	--help,--type,-h,-t	-
atuin contributors	-	--help,-h	-
atuin daemon	help,restart,start,status,stop	--help,--show-logs,-h	-
atuin daemon help	help,restart,start,status,stop	-	-
atuin daemon help help	-	-	-
atuin daemon help restart	-	-	-
atuin daemon help start	-	-	-
atuin daemon help status	-	-	-
atuin daemon help stop	-	-	-
atuin daemon restart	-	--help,-h	-
atuin daemon start	-	--force,--help,--show-logs,-h	-
atuin daemon status	-	--help,-h	-
atuin daemon stop	-	--help,-h	-
atuin default-config	-	--help,-h	-
atuin doctor	-	--help,-h	-
atuin dotfiles	alias,help,var	--help,-h	-
atuin dotfiles alias	clear,delete,help,list,set	--help,-h	-
atuin dotfiles alias clear	-	--help,-h	-
atuin dotfiles alias delete	-	--help,-h	path
atuin dotfiles alias help	clear,delete,help,list,set	-	-
atuin dotfiles alias help clear	-	-	-
atuin dotfiles alias help delete	-	-	-
atuin dotfiles alias help help	-	-	-
atuin dotfiles alias help list	-	-	-
atuin dotfiles alias help set	-	-	-
atuin dotfiles alias list	-	--help,--name,--reverse,--sort-by,--value,-h,-n,-r,-v	-
atuin dotfiles alias set	-	--help,-h	path
atuin dotfiles help	alias,help,var	-	-
atuin dotfiles help alias	clear,delete,list,set	-	-
atuin dotfiles help alias clear	-	-	-
atuin dotfiles help alias delete	-	-	-
atuin dotfiles help alias list	-	-	-
atuin dotfiles help alias set	-	-	-
atuin dotfiles help help	-	-	-
atuin dotfiles help var	delete,list,set	-	-
atuin dotfiles help var delete	-	-	-
atuin dotfiles help var list	-	-	-
atuin dotfiles help var set	-	-	-
atuin dotfiles var	delete,help,list,set	--help,-h	-
atuin dotfiles var delete	-	--help,-h	path
atuin dotfiles var help	delete,help,list,set	-	-
atuin dotfiles var help delete	-	-	-
atuin dotfiles var help help	-	-	-
atuin dotfiles var help list	-	-	-
atuin dotfiles var help set	-	-	-
atuin dotfiles var list	-	--exports-only,--help,--name,--reverse,--shell-only,--sort-by,--value,-h,-n,-r,-v	-
atuin dotfiles var set	-	--help,--no-export,-h,-n	path
atuin gen-completions	-	--help,--out-dir,--shell,-h,-o,-s	-
atuin help	account,ai,config,contributors,daemon,default-config,doctor,dotfiles,gen-completions,help,history,hook,import,info,init,key,kv,login,logout,pty-proxy,register,scripts,search,setup,stats,status,store,sync,uuid,wrapped	-	-
atuin help account	change-password,delete,link,login,logout,register	-	-
atuin help account change-password	-	-	-
atuin help account delete	-	-	-
atuin help account link	-	-	-
atuin help account login	-	-	-
atuin help account logout	-	-	-
atuin help account register	-	-	-
atuin help ai	init,inline	-	-
atuin help ai init	-	-	-
atuin help ai inline	-	-	-
atuin help config	get,print,set	-	-
atuin help config get	-	-	-
atuin help config print	-	-	-
atuin help config set	-	-	-
atuin help contributors	-	-	-
atuin help daemon	restart,start,status,stop	-	-
atuin help daemon restart	-	-	-
atuin help daemon start	-	-	-
atuin help daemon status	-	-	-
atuin help daemon stop	-	-	-
atuin help default-config	-	-	-
atuin help doctor	-	-	-
atuin help dotfiles	alias,var	-	-
atuin help dotfiles alias	clear,delete,list,set	-	-
atuin help dotfiles alias clear	-	-	-
atuin help dotfiles alias delete	-	-	-
atuin help dotfiles alias list	-	-	-
atuin help dotfiles alias set	-	-	-
atuin help dotfiles var	delete,list,set	-	-
atuin help dotfiles var delete	-	-	-
atuin help dotfiles var list	-	-	-
atuin help dotfiles var set	-	-	-
atuin help gen-completions	-	-	-
atuin help help	-	-	-
atuin help history	dedup,end,init-store,last,list,prune,start,tail	-	-
atuin help history dedup	-	-	-
atuin help history end	-	-	-
atuin help history init-store	-	-	-
atuin help history last	-	-	-
atuin help history list	-	-	-
atuin help history prune	-	-	-
atuin help history start	-	-	-
atuin help history tail	-	-	-
atuin help hook	install	-	-
atuin help hook install	-	-	-
atuin help import	auto,bash,fish,nu,nu-hist-db,powershell,replxx,resh,xonsh,xonsh-sqlite,zsh,zsh-hist-db	-	-
atuin help import auto	-	-	-
atuin help import bash	-	-	-
atuin help import fish	-	-	-
atuin help import nu	-	-	-
atuin help import nu-hist-db	-	-	-
atuin help import powershell	-	-	-
atuin help import replxx	-	-	-
atuin help import resh	-	-	-
atuin help import xonsh	-	-	-
atuin help import xonsh-sqlite	-	-	-
atuin help import zsh	-	-	-
atuin help import zsh-hist-db	-	-	-
atuin help info	-	-	-
atuin help init	-	-	-
atuin help key	-	-	-
atuin help kv	delete,get,list,rebuild,set	-	-
atuin help kv delete	-	-	-
atuin help kv get	-	-	-
atuin help kv list	-	-	-
atuin help kv rebuild	-	-	-
atuin help kv set	-	-	-
atuin help login	-	-	-
atuin help logout	-	-	-
atuin help pty-proxy	init	-	-
atuin help pty-proxy init	-	-	-
atuin help register	-	-	-
atuin help scripts	delete,edit,get,list,new,run	-	-
atuin help scripts delete	-	-	-
atuin help scripts edit	-	-	-
atuin help scripts get	-	-	-
atuin help scripts list	-	-	-
atuin help scripts new	-	-	-
atuin help scripts run	-	-	-
atuin help search	-	-	-
atuin help setup	-	-	-
atuin help stats	-	-	-
atuin help status	-	-	-
atuin help store	pull,purge,push,rebuild,rekey,status,verify	-	-
atuin help store pull	-	-	-
atuin help store purge	-	-	-
atuin help store push	-	-	-
atuin help store rebuild	-	-	-
atuin help store rekey	-	-	-
atuin help store status	-	-	-
atuin help store verify	-	-	-
atuin help sync	-	-	-
atuin help uuid	-	-	-
atuin help wrapped	-	-	-
atuin hex	help,init	--help,-h	-
atuin hex help	help,init	-	-
atuin hex help help	-	-	-
atuin hex help init	-	-	-
atuin hex init	-	--help,-h	-
atuin history	dedup,end,help,init-store,last,list,prune,start,tail	--help,-h	-
atuin history dedup	-	--before,--dry-run,--dupkeep,--help,-b,-h,-n	-
atuin history end	-	--duration,--exit,--help,-d,-e,-h	-
atuin history help	dedup,end,help,init-store,last,list,prune,start,tail	-	-
atuin history help dedup	-	-	-
atuin history help end	-	-	-
atuin history help help	-	-	-
atuin history help init-store	-	-	-
atuin history help last	-	-	-
atuin history help list	-	-	-
atuin history help prune	-	-	-
atuin history help start	-	-	-
atuin history help tail	-	-	-
atuin history init-store	-	--help,-h	-
atuin history last	-	--cmd-only,--format,--help,--human,--timezone,--tz,-f,-h	-
atuin history list	-	--cmd-only,--cwd,--format,--help,--human,--print0,--reverse,--session,--timezone,--tz,-c,-f,-h,-r,-s	-
atuin history prune	-	--dry-run,--help,-h,-n	-
atuin history start	-	--author,--help,--intent,-h	-
atuin history tail	-	--help,-h	-
atuin hook	help,install	--help,-h	-
atuin hook help	help,install	-	-
atuin hook help help	-	-	-
atuin hook help install	-	-	-
atuin hook install	-	--help,-h	-
atuin import	auto,bash,fish,help,nu,nu-hist-db,powershell,replxx,resh,xonsh,xonsh-sqlite,zsh,zsh-hist-db	--help,-h	-
atuin import auto	-	--help,-h	-
atuin import bash	-	--help,-h	-
atuin import fish	-	--help,-h	-
atuin import help	auto,bash,fish,help,nu,nu-hist-db,powershell,replxx,resh,xonsh,xonsh-sqlite,zsh,zsh-hist-db	-	-
atuin import help auto	-	-	-
atuin import help bash	-	-	-
atuin import help fish	-	-	-
atuin import help help	-	-	-
atuin import help nu	-	-	-
atuin import help nu-hist-db	-	-	-
atuin import help powershell	-	-	-
atuin import help replxx	-	-	-
atuin import help resh	-	-	-
atuin import help xonsh	-	-	-
atuin import help xonsh-sqlite	-	-	-
atuin import help zsh	-	-	-
atuin import help zsh-hist-db	-	-	-
atuin import nu	-	--help,-h	-
atuin import nu-hist-db	-	--help,-h	-
atuin import powershell	-	--help,-h	-
atuin import replxx	-	--help,-h	-
atuin import resh	-	--help,-h	-
atuin import xonsh	-	--help,-h	-
atuin import xonsh-sqlite	-	--help,-h	-
atuin import zsh	-	--help,-h	-
atuin import zsh-hist-db	-	--help,-h	-
atuin info	-	--help,-h	-
atuin init	-	--disable-ai,--disable-ctrl-r,--disable-up-arrow,--help,-h	-
atuin key	-	--base64,--help,-h	-
atuin kv	delete,get,help,list,ls,rebuild,rm,set	--help,-h	-
atuin kv delete	-	--help,--namespace,-h,-n	path
atuin kv get	-	--help,--namespace,-h,-n	path
atuin kv help	delete,get,help,list,rebuild,set	-	-
atuin kv help delete	-	-	-
atuin kv help get	-	-	-
atuin kv help help	-	-	-
atuin kv help list	-	-	-
atuin kv help rebuild	-	-	-
atuin kv help set	-	-	-
atuin kv list	-	--all,--all-namespaces,--help,--namespace,-a,-h,-n	-
atuin kv ls	-	--all,--all-namespaces,--help,--namespace,-a,-h,-n	-
atuin kv rebuild	-	--help,-h	-
atuin kv rm	-	--help,--namespace,-h,-n	path
atuin kv set	-	--help,--key,--namespace,-h,-k,-n	path
atuin login	-	--help,--key,--password,--totp-code,--username,-h,-k,-p,-t,-u	-
atuin logout	-	--help,-h	-
atuin pty-proxy	help,init	--help,-h	-
atuin pty-proxy help	help,init	-	-
atuin pty-proxy help help	-	-	-
atuin pty-proxy help init	-	-	-
atuin pty-proxy init	-	--help,-h	-
atuin register	-	--email,--help,--password,--username,-e,-h,-p,-u	-
atuin scripts	delete,edit,get,help,list,ls,new,rm,run	--help,-h	-
atuin scripts delete	-	--force,--help,-f,-h	path
atuin scripts edit	-	--description,--help,--no-edit,--no-tags,--rename,--script,--shebang,--tags,-d,-h,-s,-t	-
atuin scripts get	-	--help,--script,-h,-s	path
atuin scripts help	delete,edit,get,help,list,new,run	-	-
atuin scripts help delete	-	-	-
atuin scripts help edit	-	-	-
atuin scripts help get	-	-	-
atuin scripts help help	-	-	-
atuin scripts help list	-	-	-
atuin scripts help new	-	-	-
atuin scripts help run	-	-	-
atuin scripts list	-	--help,-h	-
atuin scripts ls	-	--help,-h	-
atuin scripts new	-	--description,--help,--last,--no-edit,--script,--shebang,--tags,-d,-h,-s,-t	-
atuin scripts rm	-	--force,--help,-f,-h	path
atuin scripts run	-	--help,--var,-h,-v	-
atuin search	-	--after,--author,--before,--cmd-only,--cwd,--delete,--delete-it-all,--exclude-cwd,--exclude-exit,--exit,--filter-mode,--format,--help,--human,--include-duplicates,--inline-height,--interactive,--keymap-mode,--limit,--offset,--print0,--reverse,--search-mode,--timezone,--tz,-b,-c,-e,-f,-h,-i,-r	-
atuin setup	-	--help,-h	-
atuin stats	-	--count,--help,--ngram-size,-c,-h,-n	-
atuin status	-	--help,-h	-
atuin store	help,pull,purge,push,rebuild,rekey,status,verify	--help,-h	-
atuin store help	help,pull,purge,push,rebuild,rekey,status,verify	-	-
atuin store help help	-	-	-
atuin store help pull	-	-	-
atuin store help purge	-	-	-
atuin store help push	-	-	-
atuin store help rebuild	-	-	-
atuin store help rekey	-	-	-
atuin store help status	-	-	-
atuin store help verify	-	-	-
atuin store pull	-	--force,--help,--page,--tag,-h,-t	-
atuin store purge	-	--help,-h	-
atuin store push	-	--force,--help,--host,--page,--tag,-h,-t	-
atuin store rebuild	-	--help,-h	-
atuin store rekey	-	--help,-h	-
atuin store status	-	--help,-h	-
atuin store verify	-	--help,-h	-
atuin sync	-	--force,--help,-f,-h	-
atuin uuid	-	--help,-h	-
atuin wrapped	-	--help,-h	-
autoconf	-	--debug,--force,--help,--include,--initialization,--output,--prepend-include,--trace,--verbose,--version,--warnings,-B,-I,-V,-W,-d,-f,-h,-i,-o,-t,-v	path
avdmanager	create,delete,list,move	--clear-cache,--help,--silent,--verbose,-h,-s,-v	-
avdmanager create	avd	-	-
avdmanager create avd	-	--abi,--device,--force,--name,--package,--path,--sdcard,--snapshot,--tag,-a,-b,-c,-d,-f,-g,-k,-n,-p	-
avdmanager delete	avd	-	-
avdmanager delete avd	-	--name,-n	-
avdmanager list	avd,device,target	-	-
avdmanager list avd	-	--compact,--null,-0,-c	-
avdmanager list device	-	--compact,--null,-0,-c	-
avdmanager list target	-	--compact,--null,-0,-c	-
avdmanager move	avd	-	-
avdmanager move avd	-	--name,--path,--rename,-n,-p,-r	-
awk	-	--assign,--bignum,--characters-as-bytes,--copyright,--debug,--dump-variables,--exec,--field-separator,--file,--gen-pot,--help,--include,--lint,--lint-old,--load,--no-optimize,--non-decimal-data,--optimize,--posix,--pretty-print,--profile,--re-interval,--sandbox,--source,--traditional,--use-lc-numeric,--version,-C,-D,-E,-F,-L,-M,-N,-O,-P,-S,-V,-b,-c,-d,-e,-f,-g,-h,-i,-l,-n,-o,-p,-r,-s,-t,-v	-
aws	-	-	path
baobab	-	--all-file-systems,--help,--version,-a,-h,-v	path
base32	-	--decode,--help,--ignore-garbage,--version,--wrap,-d,-i,-w	path
base64	-	--decode,--help,--ignore-garbage,--version,--wrap,-d,-i,-w	path
basename	-	--help,--multiple,--suffix,--version,--zero,-a,-s,-z	-
bash	-	--debugger,--dump-po-strings,--dump-strings,--init-file,--login,--noediting,--noprofile,--norc,--posix,--rcfile,--restricted,--verbose,--version,--x,-D,-c,-i,-l,-r,-s,-v	path
bash-language-server	-	--help,--version,-h,-v	-
bat	-	--acknowledgements,--binary,--chop-long-lines,--color,--completion,--decorations,--diagnostic,--diagnostics,--diff,--diff-context,--file-name,--force-colorization,--help,--highlight-line,--ignored-suffix,--italic-text,--language,--lessopen,--line-range,--list-languages,--list-themes,--map-syntax,--nonprintable-notation,--number,--pager,--paging,--plain,--set-terminal-title,--show-all,--show-nonprintable,--squeeze-blank,--squeeze-limit,--strip-ansi,--style,--tabs,--terminal-width,--theme,--theme-dark,--theme-light,--unbuffered,--version,--wrap,-A,-H,-L,-S,-V,-d,-f,-h,-l,-m,-n,-p,-r,-s,-u	path
batdiff	-	--color,--context,--delta,--no-color,--pager,--paging,--terminal-width,-C	path
batgrep	-	--after-context,--before-context,--case-sensitive,--color,--context,--ignore-case,--no-color,--no-follow,--no-highlight,--no-separator,--no-snip,--pager,--paging,--search-pattern,--smart-case,--terminal-width,-A,-B,-C,-S,-i,-p,-s	-
batman	-	-	path
bats	-	--count,--help,--pretty,--tap,--version,-c,-h,-p,-t,-v	path
bazel	aquery,build,canonicalize-flags,clean,config,coverage,cquery,dump,fetch,help,info,license,mobile-install,mod,print_action,query,run,shutdown,test,vendor,version	--autodetect_server_javabase,--batch,--batch_cpu_scheduling,--bazelrc,--block_for_lock,--client_debug,--command_port,--connect_timeout_secs,--default_system_javabase,--digest_function,--experimental_cgroup_parent,--experimental_run_in_user_cgroup,--extra_classpath,--failure_detail_out,--fatal_event_bus_exceptions,--home_rc,--host_jvm_args,--host_jvm_debug,--idle_server_tasks,--ignore_all_rc_files,--install_base,--install_md5,--invocation_policy,--io_nice_level,--local_startup_timeout_secs,--lock_install_base,--macos_qos_class,--max_idle_secs,--noautodetect_server_javabase,--nobatch,--nobatch_cpu_scheduling,--noblock_for_lock,--noclient_debug,--noexperimental_run_in_user_cgroup,--nofatal_event_bus_exceptions,--nohome_rc,--noidle_server_tasks,--noignore_all_rc_files,--nolock_install_base,--nopreemptible,--noquiet,--noshutdown_on_low_sys_mem,--nosystem_rc,--nounlimit_coredumps,--nowindows_enable_symlinks,--noworkspace_rc,--nowrite_command_log,--option_sources,--output_base,--output_user_root,--preemptible,--product_name,--quiet,--server_javabase,--server_jvm_out,--shutdown_on_low_sys_mem,--system_rc,--unix_digest_hash_attribute_name,--unlimit_coredumps,--windows_enable_symlinks,--workspace_directory,--workspace_rc,--write_command_log	-
bazel aquery	-	--allow_analysis_cache_discard,--allow_one_action_on_resource_unavailable,--allowed_local_actions_regex,--allowed_strategies_by_exec_platform,--analyze,--aspects,--aspects_parameters,--build,--build_event_upload_max_retries,--build_manual_tests,--build_tag_filters,--build_tests_only,--cache_computed_file_digests,--check_tests_up_to_date,--check_up_to_date,--compile_one_dependency,--default_visibility,--deleted_packages,--directory_creation_cache,--discard_analysis_cache,--enforce_project_configs,--execution_log_binary_file,--execution_log_compact_file,--execution_log_json_file,--execution_log_sort,--expand_test_suites,--experimental_active_directories,--experimental_analysis_cache_enable_metadata_queries,--experimental_analysis_cache_key_distinguisher_for_testing,--experimental_analysis_cache_server_checksum_override,--experimental_analysis_cache_service,--experimental_aquery_dump_after_build_format,--experimental_aquery_dump_after_build_output_file,--experimental_async_execution,--experimental_async_execution_max_concurrent_actions,--experimental_bep_target_summary,--experimental_build_event_expand_filesets,--experimental_build_event_output_group_mode,--experimental_build_event_upload_retry_minimum_delay,--experimental_build_event_upload_strategy,--experimental_check_external_other_files,--experimental_check_output_files,--experimental_convenience_symlinks,--experimental_convenience_symlinks_bep_event,--experimental_cpu_load_scheduling,--experimental_cpu_load_scheduling_window_size,--experimental_enable_critical_path_profiling,--experimental_enable_skyfocus,--experimental_extra_action_filter,--experimental_extra_action_top_level_only,--experimental_frontier_violation_check,--experimental_frontier_violation_verbose,--experimental_fsvc_threads,--experimental_lazy_macro_expansion_packages,--experimental_local_lockfree_output,--experimental_local_retries_on_crash,--experimental_materialize_param_files_directly,--experimental_max_directories_to_eagerly_visit_in_globbing,--experimental_merged_skyframe_analysis_execution,--experimental_oom_sensitive_skyfunctions_semaphore_size,--experimental_process_wrapper_graceful_sigterm,--experimental_remote_analysis_cache,--experimental_remote_analysis_cache_concurrency,--experimental_remote_analysis_cache_deadline,--experimental_remote_analysis_cache_max_batch_size,--experimental_remote_analysis_cache_mode,--experimental_remote_analysis_unreachable_cache_retry_interval,--experimental_remote_analysis_write_proxy,--experimental_remote_cache_eviction_retries,--experimental_run_bep_event_include_residue,--experimental_skyfocus_dump_keys,--experimental_skyfocus_dump_post_gc_stats,--experimental_skyframe_cpu_heavy_skykeys_thread_pool_size,--experimental_skyframe_error_handling_refactor,--experimental_skyframe_memory_dump,--experimental_skyframe_target_pattern_evaluator,--experimental_skymeld_analysis_overlap_percentage,--experimental_stats_summary,--experimental_stream_log_file_uploads,--experimental_use_validation_aspect,--explain,--fetch,--flaky_test_attempts,--genrule_strategy,--hide_aspect_results,--include_artifacts,--include_commandline,--include_file_write_contents,--include_param_files,--include_pruned_inputs,--incompatible_config_setting_private_default_visibility,--incompatible_enforce_config_setting_visibility,--incompatible_skip_genfiles_symlink,--jobs,--keep_going,--legacy_globbing_threads,--legacy_important_outputs,--loading_phase_threads,--local_resources,--local_termination_grace_seconds,--local_test_jobs,--materialize_param_files,--max_config_changes_to_show,--max_test_output_bytes,--noallow_analysis_cache_discard,--noallow_one_action_on_resource_unavailable,--noanalyze,--nobuild,--nobuild_manual_tests,--nobuild_tests_only,--nocheck_tests_up_to_date,--nocheck_up_to_date,--nocompile_one_dependency,--nodiscard_analysis_cache,--noenforce_project_configs,--noexecution_log_sort,--noexpand_test_suites,--noexperimental_analysis_cache_enable_metadata_queries,--noexperimental_async_execution,--noexperimental_bep_target_summary,--noexperimental_build_event_expand_filesets,--noexperimental_check_external_other_files,--noexperimental_check_output_files,--noexperimental_convenience_symlinks_bep_event,--noexperimental_cpu_load_scheduling,--noexperimental_enable_critical_path_profiling,--noexperimental_enable_skyfocus,--noexperimental_extra_action_top_level_only,--noexperimental_frontier_violation_verbose,--noexperimental_local_lockfree_output,--noexperimental_materialize_param_files_directly,--noexperimental_merged_skyframe_analysis_execution,--noexperimental_process_wrapper_graceful_sigterm,--noexperimental_run_bep_event_include_residue,--noexperimental_skyfocus_dump_post_gc_stats,--noexperimental_skyframe_error_handling_refactor,--noexperimental_skyframe_target_pattern_evaluator,--noexperimental_stats_summary,--noexperimental_stream_log_file_uploads,--noexperimental_use_validation_aspect,--nofetch,--noinclude_artifacts,--noinclude_commandline,--noinclude_file_write_contents,--noinclude_param_files,--noinclude_pruned_inputs,--noincompatible_config_setting_private_default_visibility,--noincompatible_enforce_config_setting_visibility,--noincompatible_skip_genfiles_symlink,--nokeep_going,--nolegacy_important_outputs,--nomaterialize_param_files,--nooutput_tree_tracking,--norewind_lost_inputs,--norun_validations,--noshow_loading_progress,--noskip_incompatible_explicit_targets,--noskyframe_state,--notest_keep_going,--nouse_action_cache,--noverbose_failures,--output,--output_filter,--output_groups,--output_tree_tracking,--package_path,--progress_report_interval,--remote_analysis_json_log,--rewind_lost_inputs,--run_validations,--serialized_frontier_profile,--show_loading_progress,--show_result,--skip_incompatible_explicit_targets,--skyframe_state,--spawn_strategy,--strategy,--strategy_regexp,--subcommands,--symlink_prefix,--target_pattern_file,--test_keep_going,--test_lang_filters,--test_output,--test_size_filters,--test_strategy,--test_summary,--test_tag_filters,--test_timeout_filters,--test_tmpdir,--use_action_cache,--verbose_failures,--version_window_for_dirty_node_gc,-j,-k,-s	-
